cas,smiles
233276-38-5,O=C(O)C1(C)CCOCC1
528-90-5,O=C(O)C=1C=C(C(=CC1C)C)C
54221-93-1,O=C(O)C=1C=C(N=C(C1)C)C
16841-19-3,O=C(O)C1(O)CCCC1
926-77-2,O=C(O)C(NC(=O)CN)C
110099-94-0,O=C(O)C1=CN=C(N=C1)SC
6250-70-0,O=C(O)CCCCCCCCCCCCCCCCCC(=O)O
1596-84-5,O=C(O)CCC(=O)NN(C)C
3724-10-5,O=C(O)C=1C=CC=CC1SC
23235-01-0,O=C(O)C(N)CC#C
321-12-0,O=C(O)C1=CC(=CC=C1F)C
90259-31-7,O=C(O)C=1C(Br)=CC=CC1C
55314-30-2,O=C(O)C=1C(=NC=CC1C)C
3130-87-8,O=C(O)C(N)CC(=O)N
2058-58-4,O=C(O)C(N)CC(=O)N
162515-68-6,O=C(O)CC1(CS)CC1
102735-53-5,O=C(O)C(N)CC1CC1
71830-08-5,O=C(O)C1CCC(N)C1
15177-67-0,O=C(O)C1CCC(C(=O)OC)CC1
6384-08-3,O=C(O)CCC(N)C(=O)OC
10172-89-1,O=C(O)C(NC(=O)C)CC=1C=CC=CC1
50670-83-2,O=C(O)C1=CC(=CC=C1N)NC(=O)C
1963-21-9,O=C(O)C(NC(=O)CN)C(C)C
13602-12-5,O=C(O)C1=CC=N(=O)C=C1
13612-34-5,O=C(O)CC1=CC(=CC=C1C)C
56074-20-5,O=C(O)CN(C(=O)OC(C)(C)C)CC(=O)O
162537-11-3,O=C(OC)NC(C(=O)O)C(C)(C)C
13958-93-5,O=C(O)C=1C(Cl)=CN=CC1Cl
4289-98-9,O=CNC(C(=O)O)CCSC
19914-38-6,O=C(OC(C)(C)C)N(C)C(C(=O)O)C
21971-21-1,O=C(O)C1=CC=C(OC)C=C1Cl
560-09-8,O=C(O)C1CCC(C(=O)O)(C)C1(C)C
33234-36-5,O=C(O)C=1C=CC=C(OC)C1Cl
610-92-4,O=C(O)C1=CC(O)=C(C=C1O)C(=O)O
2438-57-5,O=C(O)C1NCC(F)C1
903522-29-2,O=C(O)C=1C(F)=CN=CC1F
1553-60-2,O=C(O)CC1=CC=C(C=C1)CC(C)C
3029-79-6,O=C(O)C=CC1=CC=CC(=C1)C
883-62-5,O=C(O)C1=CC=2C=CC=CC2C=C1OC
15855-06-8,O=C(O)C=1C=C(Cl)N=C(OC)C1
99-32-1,O=C(O)C=1OC(=CC(=O)C1)C(=O)O
3813-52-3,O=C(O)C1C2C=CC(C2)C1C(=O)O
349-46-2,O=C(O)C(N)CSSCC(N)C(=O)O
4298-08-2,O=C(O)C1NCCC1O
59045-82-8,O=C(O)C1CNCCC1
14903-90-3,O=C(O)C=1OC=CC1Br
686-50-0,O=C(O)CNC(=O)C(N)CC(C)C
6099-03-2,O=C(O)C=CC=1C=CC=CC1OC
25140-86-7,O=C(O)C(OC=1C=CC=CC1Cl)C
20576-82-3,O=C(O)C1=CC=C(C=C1)C(=O)OC(C)(C)C
178974-97-5,O=C(O)C1=CC=C(F)C(OC)=C1F
158619-46-6,O=C(O)C=1C=CC=C(C1)C=2C=CC=C(C2)C
1043903-19-0,O=C(O)C=1C=CC2=NC=NN2C1
884494-85-3,O=C(O)C1=CN=C(OC)C(Cl)=C1
356-02-5,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)F
784105-33-5,O=C(O)CCOCCOCCOCCN
25026-64-6,O=C(O)C=1C=C(F)C=C(Cl)C1
312736-49-5,O=C(O)C1=NC=C(Cl)N=C1Cl
889944-57-4,O=C(O)C1CC2(CC(=O)C2)C1
99799-09-4,O=C(O)CC1CCC(O)CC1
88038-94-2,O=C(O)C=1C=CC(=CC1)C2=CC=C(C=C2)CCC
65322-85-2,O=C(O)CCC1=CC=C(C=C1)CC(C)C
2215-89-6,O=C(O)C1=CC=C(OC2=CC=C(C=C2)C(=O)O)C=C1
52833-94-0,O=C(O)C1=CC(Br)=CN=C1N
6311-37-1,O=C(O)C1=CC=C(N)C(Br)=C1
40932-60-3,O=C(O)C=1C(Cl)=C(Cl)C=C(Cl)C1O
306960-77-0,O=C(O)C1=CN=C(N=C1)C(F)(F)F
60256-21-5,O=C(O)C(N)C12CC3CC(CC(C3)C1)C2
4740-24-3,O=C(O)C1=CC=C(C=C1)NCCCC
91138-00-0,O=C(O)C=1C=NN(C=2C=CC=CC2)C1C
75647-01-7,O=C(OC(C)(C)C)NC(C(=O)O)CC(=O)N
18474-60-7,O=C(O)C1=CC=2C=CC=C(C2N1)C
5653-46-3,O=C(O)C1=CC=C(OC)C(OC)=C1O
7400-08-0,O=C(O)C=CC1=CC=C(O)C=C1
19246-18-5,O=C(O)CNC(=O)C(N)CS
606-83-7,O=C(O)CC(C=1C=CC=CC1)C=2C=CC=CC2
20448-79-7,O=C(O)C1(N)CC2CCC1C2
57078-98-5,O=C1C=CC(=O)N1CCCC(=O)O
40851-65-8,O=C(O)CC=1C=CC=CC1CN
60142-89-4,O=C(OC(C)(C)C)NCCCCCCC(=O)O
10436-25-6,O=C(OC(C)(C)C)NCCCCCCCCCCC(=O)O
157069-48-2,O=C(O)C1=CC=C(C=C1)N2C=NN=C2
461642-78-4,O=C(O)C(SC(=S)SCCCCCCCCCCCC)(C)C
258273-31-3,N#CC1=CC(=CC=C1OC(C)C)C(=O)O
637-84-3,O=C(O)CNC(=O)CNC(=O)CNC(=O)CN
613-08-1,O=C(O)C=1C=CC2=CC=3C=CC=CC3C=C2C1
146328-87-2,N#CC1=CC=C(F)C(=C1)C(=O)O
99189-60-3,O=C(O)CC1(CC(=O)N)CCCCC1
550363-85-4,O=CC1=CC=C(F)C(=C1)C(=O)O
2493-84-7,O=C(O)C1=CC=C(OCCCCCCCC)C=C1
2312-15-4,O=C(O)C1=CC=C(OCCCCCCCCCCCC)C=C1
204688-61-9,O=C(OC(C)(C)C)N1CCC(CC(=O)O)C1
24250-84-8,O=C(O)C(N)CC1=CC=C(Br)C=C1
4442-53-9,O=C(O)C=1C=CC=C2OCCOC21
749875-16-9,O=C(O)C1=CC(=NC=C1Br)C(F)(F)F
203866-15-3,O=C(OC(C)(C)C)N1CC(F)(F)CC1C(=O)O
106719-44-2,O=C(OC(C)(C)C)NC(C(=O)O)CCCCN
27810-64-6,O=C(O)C1=CC=CC=2C=NC=CC21
22649-28-1,O=C(O)C1=CC=2C=CC=CC2OC1
154235-77-5,O=C(O)C=1C=CC=2N=COC2C1
37098-75-2,O=C(O)C1=CC(=CC=C1F)S(=O)(=O)Cl
5689-33-8,N#CCC=1C=CC=C(C1)C(=O)O
1060810-66-3,O=C(O)C1=CN=C(C=C1Cl)C(F)(F)F
154775-43-6,O=C(OC(C)(C)C)N1CCC(CCC(=O)O)CC1
534602-47-6,O=C(OC(C)(C)C)N1CCCC(C(=O)O)(C)C1
113231-05-3,O=C(O)CN(CC(=O)O)C(C(=O)O)CCCCN
1685-33-2,O=C(OCC=1C=CC=CC1)NC(C(=O)O)C(C)C
3243-42-3,O=C(O)CCC1=CC=CC=2C=CC=CC21
378211-85-9,O=C(O)C1=NN2C=CC=NC2=C1
34576-94-8,O=C(O)C=1SC=2C=C(Cl)C=CC2C1Cl
182415-24-3,O=C(O)C1=NNC(=C1)C=2SC=CC2
1261814-91-8,O=C(O)CCC=1C=CC=C(Br)C1F
82732-07-8,O=C(OC(C)(C)C)NC(C(=O)O)CCC=1C=CC=CC1
89336-46-9,O=C(OC(C)(C)C)NC1=NC(=CS1)CC(=O)O
1257063-35-6,[N-]=[N+]=NCCOCCOCCOCCOCCC(=O)O
16732-75-5,O=C(O)C1=CC=2C=CC(Cl)=CC2N1
101774-27-0,O=C(O)C1=CNC=2C=C(Br)C=CC21
126120-85-2,O=C(O)C=1C=CC=C2OC(F)(F)OC21
37553-65-4,O=C(OC(C)(C)C)N(C)C(C(=O)O)CC=1C=CC=CC1
5470-37-1,O=C(O)C1NC(C=2NC=3C=CC=CC3C2C1)C
68077-26-9,O=C(O)C1=CN(C2=CC(Cl)=C(F)C=C2C1=O)CC
62935-72-2,O=C1OC=2C=C(OC)C=CC2C(=C1)CC(=O)O
175204-90-7,O=C(O)C1=CN=C(OCC(F)(F)F)C=C1
56538-57-9,O=C(O)C(O)NC(=O)OCC=1C=CC=CC1
53242-76-5,O=C(O)C=1C=CC=CC1C(=O)CC2=CC=C(Cl)C=C2
71239-85-5,O=C(OC(C)(C)C)NC(C(=O)O)CC1=NC=CC=C1
486460-00-8,O=C(OC(C)(C)C)NC(CC(=O)O)CC1=CC(F)=C(F)C=C1F
356068-93-4,O=C(O)C1=C(NC(C=C2C(=O)NC3=CC=C(F)C=C32)=C1C)C
19741-14-1,O=C(O)C1=CC=C(C=C1)N(C)CC=2N=C3C(=NC2)N=C(N=C3N)N
1557038-82-0,O=C(O)C1=NNC(=C1)C=2C=CC=C(C2)N(=O)=O
7451-76-5,O=C(O)C(NC(=O)CNC(=O)CN)CC1=CN=CN1
2480-93-5,O=C(OCC=1C=CC=CC1)NCCCC(NC(=O)OC(C)(C)C)C(=O)O
193887-44-4,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(CC(=O)O)CC(C)C
65706-99-2,O=C(OCC=1C=CC=CC1)NC(C(=O)OCC=2C=CC=CC2)CCC(=O)O
59880-97-6,O=CNC(C(=O)NC(C(=O)NC(C(=O)O)CC=1C=CC=CC1)CC(C)C)CCSC
180675-08-5,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC(=O)OC(C)(CC)CC
117322-30-2,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC4(C(=O)O)CCCC4
146549-21-5,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC=C
159610-89-6,[N-]=[N+]=NCCCCC(NC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)C(=O)O
125602-71-3,O=C(O)CCCN1CCC(OC(C2=NC=CC=C2)C3=CC=C(Cl)C=C3)CC1
120225-54-9,O=C(O)CCC1=CC=C(C=C1)CCNC=2N=C(N)C=3N=CN(C3N2)C4OC(C(=O)NCC)C(O)C4O
10326-41-7,O=C(O)C(O)C
3142-72-1,O=C(O)C(=CCC)C
759-05-7,O=C(O)C(=O)C(C)C
80-58-0,O=C(O)C(Br)CC
32936-76-8,O=C(O)C1(C)CCC1
1457-58-5,O=C(O)C1=CN=C(N1)C
53940-83-3,O=C(O)C(N)(C)C(C)C
506-48-9,O=C(O)CCCCCCCCCCCCCCCCCCCCCCCCCCC
18999-28-5,O=C(O)C=CCCCC
502-47-6,O=C(O)CC(C)CCC=C(C)C
17463-43-3,O=C(O)C(N)C(F)(F)F
3058-01-3,O=C(O)CCC(C)CC(=O)O
82231-51-4,O=C(O)C1=NNC=C1C
87392-05-0,O=C(O)C1OCCC1
5618-03-1,O=C(O)CCC1CC1
13293-59-9,O=C(O)C1CCCC(C)C1
54594-06-8,O=C(O)C(N)CC=C
7499-06-1,O=C(O)C1=CC(Cl)=CC=C1C
100707-39-9,O=C(O)C1=NC(=NC=C1Br)C
1010-93-1,O=C(O)CN1C(=CN=C1C)N(=O)=O
2510-27-2,O=C(O)CC=1C(=NOC1C)C
2901-75-9,O=C(O)C(NC(=O)C)CC=1C=CC=CC1
29082-92-6,O=C(O)C1=NC=C(OC)C=C1
618-30-4,O=C(O)C=1OC(Cl)=CC1
61040-81-1,O=C(O)C1=CC(OC)=C(C(OC)=C1)C
24005-61-6,O=C(O)C1=NC(OC)=CN=C1
2486-80-8,O=C(O)C1=CC=C(N)C=C1OC
13091-43-5,O=C(O)C1=CC(=CC(Br)=C1N)C
585-84-2,O=C(O)C=C(C(=O)O)CC(=O)O
234081-98-2,O=C(O)CCCCCCCCCCC(=O)OC(C)(C)C
68208-18-4,O=C(O)CC(N)C1=CC=C(C=C1)C
1186194-46-6,O=C(O)C1=CN=C(OC)C(Br)=C1
652-18-6,O=C(O)C=1C(F)=C(F)C=C(F)C1F
53935-71-0,O=C(O)C=1C=CSC1Cl
40724-67-2,O=C(O)C12C(=O)CC(CC1)C2(C)C
6200-60-8,O=C(O)C1=CN=C2C=CC=CN21
717-94-2,O=C(O)CCC=1C=C(OC)C=C(OC)C1
102507-13-1,O=C(OC(C)(C)C)NC(C(=O)O)C(O)(C)C
648423-85-2,O=C(O)C=1C=CN2C=CN=C2C1
159002-17-2,O=C(OC(C)(C)C)NC(C(=O)O)CN
19545-95-0,O=C(O)COC=1C=C(C(Cl)=C(C1)C)C
935-13-7,O=C(O)CCC=1OC=CC1
88912-25-8,O=C(O)C1=NC(Cl)=CC(Cl)=C1
38289-29-1,O=C(O)C1CCC(CCCCC)CC1
2088-24-6,O=C(O)COC=1C=CC=C(OC)C1
228857-58-7,O=C(OC(C)(C)C)N1CCC1C(=O)O
2100-31-4,O=C(O)C=1C=CC=CC1OCCC
1643-16-9,O=C(O)COC1=CC=C(C=C1)C(C)C
609768-49-2,O=C(OC(C)(C)C)NC(C(=O)O)C1CC1
944896-42-8,O=C(O)C1=CN=C2C=CC(Br)=CN21
462-20-4,O=C(O)CCCCC(S)CCS
17136-36-6,O=C(O)CNCC=1C=CC=CC1
5748-41-4,O=C(O)C1=CC=C(C=C1)C=2C=CC(Cl)=CC2
2365-85-7,O=C(O)C1=CC=C(F)C(N)=C1
213598-09-5,O=C(O)C1=CC=C(OC)C(=C1)C(F)(F)F
739364-95-5,O=C(O)C=1C=NC2=CC(=NN2C1)C
636-94-2,O=C(O)C1=CC=C(C(=O)O)C(O)=C1
35404-50-3,O=C(O)CN1C(=NCC1)N
113942-30-6,O=C(O)C=1N=CN2C(=O)N(N=NC12)C
194804-91-6,O=C(O)C1=CC=C(Br)C(F)=C1F
116751-24-7,O=C(O)C1=CC(F)=C(F)C(O)=C1F
28314-83-2,O=C(O)C1=CC(Br)=C(F)C=C1F
133081-25-1,O=C(O)C1=CN=C(C=C1)NNC(=O)OC(C)(C)C
2419-94-5,O=C(OC(C)(C)C)NC(C(=O)O)CCC(=O)O
612-87-3,O=C(O)C=1C=CC=C(C1)C=2C=CC=C(C2)C(=O)O
129768-28-1,O=C(O)C1=NNC(=C1)C(F)(F)F
122773-97-1,O=C(O)C1=CN=C(N=C1)C=2C=CC=CC2
181073-82-5,N#CC1=CC(F)=C(C(=O)O)C(F)=C1
4132-86-9,O=C(OCC=1C=CC=CC1)NC(C(=O)O)C
61348-28-5,O=C(OC(C)(C)C)NC(C(=O)O)CCC(=O)N
109183-72-4,O=C(OC(C)(C)C)NC(C(=O)O)C1CCCC1
1001754-59-1,O=C(OC(C)(C)C)N1CCC(F)(C(=O)O)C1
862372-66-5,O=C(OC(C)(C)C)N1CCC(N)(C(=O)O)C1
6402-36-4,O=C(O)C=CCCCCCCCCC(=O)O
495-78-3,O=C(O)CCC=1C=CC=CC1O
2849-93-6,O=C(O)C1=NC=2C=CC=CC2N1
5581-75-9,O=C(O)CCCCCC=1C=CC=CC1
118-97-8,O=C(O)C=1C=C(C(Cl)=C(C1)N(=O)=O)N(=O)=O
458-09-3,O=C(O)CC1=CC=C(O)C(F)=C1
25173-68-6,O=C(O)CCC1=CC=C(Cl)C(Cl)=C1
194019-11-9,O=C(O)CC1=CC=C(F)C(Br)=C1
705-79-3,O=C(O)CC1=CC=C(F)C(Cl)=C1
150812-32-1,O=C(O)C1=CC(Cl)=C(Br)C=C1N
75893-75-3,O=C(O)C1=CN=C(C=C1)C2CC2
22161-81-5,O=C(O)C(C=1C=CC=C(C1)C(=O)C=2C=CC=CC2)C
18822-59-8,O=C(O)C(N)CC1=CC=C(OC(C)(C)C)C=C1
212650-43-6,O=C(OC(C)(C)C)N1CCOCC1C(=O)O
56353-15-2,O=C(O)C(NC(=O)CCNC(=O)C)CC1=CN=CN1
14173-39-8,O=C(O)C(N)CC1=CC=C(Cl)C=C1
15118-60-2,O=C(O)CCCC1=CC=C(N)C=C1
1914-60-9,O=C(O)C1OC=2C=CC=CC2C1
5768-39-8,O=C(O)C=1C=CC=C2OCOC21
313-12-2,O=C(O)C1=CC=CC(=C1N)C(F)(F)F
871727-05-8,O=C(OC(C)(C)C)N1CCC2(CC1)CC2C(=O)O
13570-08-6,O=C(O)CC1=NC=2C=CC=CC2N1
886510-09-4,O=C(O)C=1C=CN=C(C1F)C(F)(F)F
1211596-19-8,O=C(O)C=1C=NN2C=C(Br)C=CC12
111331-82-9,O=C(O)C=1C=CC=C(C1)NC(=O)OC(C)(C)C
27687-14-5,O=C(OC(C)(C)C)NCC1CCC(C(=O)O)CC1
462100-06-7,O=C(OC(C)(C)C)NCCOCCOCCOCC(=O)O
4144-64-3,O=C(O)CN1N=NC=2C=CC=CC21
35620-71-4,O=C(O)C1=CC=CN=C1OC=2C=CC=CC2
10540-39-3,O=C(O)C=1C=CC=C(C1)C=2C=CC(F)=CC2
197775-45-4,O=C(O)C1=NNC(=C1)C=2C=CN=CC2
920966-03-6,O=C(O)C=1C=NC=2NC=CC2C1Cl
109523-13-9,O=C(OC(C)(C)C)N1C(C(=O)O)CC2CCCCC12
3919-74-2,O=C(O)C=1C(=NOC1C)C=2C(F)=CC=CC2Cl
1289942-66-0,O=C(NC)C1=CC=C(C=C1F)NC(C(=O)O)(C)C
41019-45-8,O=C(O)C=1OC(=CC1)C=2C=CC(Cl)=CC2
25395-22-6,O=C(O)COC=1C=CC=CC1C(=O)N
175278-22-5,O=C(O)C1=CC=C(N)C(OC(F)(F)F)=C1
117391-50-1,O=C(O)CC(N)C=1C=CC=C(Br)C1
7423-93-0,O=C(O)C(N)CC1=CC=C(O)C(Cl)=C1
23249-97-0,O=C(O)CCC1=NC=2C=CC=CC2N1
25947-11-9,O=C(O)CC1=NNC(=O)C=2C=CC=CC21
6456-78-6,O=C(O)C1=CC(Cl)=CC2=CC=CN=C21
104173-41-3,O=C(O)C1(C=2C=CC=C(C2)C(F)(F)F)CC1
1245-13-2,O=C(O)C1=CC(=NC=2C=CC=CC21)C=3N=C4C=CC=CC4=C(C3)C(=O)O
862574-88-7,O=C(O)C1(C2=CC=C3OC(F)(F)OC3=C2)CC1
64987-82-2,O=C1C=CC(=O)N1CC2CCC(C(=O)O)CC2
129042-60-0,O=C(O)CC(N)C1=CC=C2OCOC2=C1
138774-92-2,O=C(O)C(N(C(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)C)C
17969-20-9,O=C(O)CC=1N=C(SC1)C=2C=CC(Cl)=CC2
5545-52-8,O=C(OCC=1C=CC=CC1)NC(C(=O)O)CC(=O)OC(C)(C)C
851784-82-2,O=C(O)C1=C(Cl)C=C2C(=C1Cl)CCN(C(=O)OC(C)(C)C)C2
96187-53-0,O=C(O)C=1C=2C=C(F)C=CC2N=C(C=3C=CC(=CC3)C=4C=CC=CC4F)C1C
63422-71-9,O=C(O)C(NC(=O)N1C(=O)C(=O)N(CC)CC1)C=2C=CC=CC2
90614-48-5,O=C(O)C(NC(=O)C1N(C(=O)C(N)C(C)CC)CCC1)C(C)CC
124750-92-1,O=C(O)C1=C(Cl)N=C(N1CC=2C=CC(=CC2)C=3C=CC=CC3C4=NN=NN4)CCCC
6640-09-1,O=C(O)C1=CC=2C=C(OCC=3C=CC=CC3)C=CC2N1
5680-86-4,O=C(OCC=1C=CC=CC1)NC(C(=O)O)CCC(=O)OCC=2C=CC=CC2
117106-20-4,O=C(O)C(N(C(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)C)C(OC(C)(C)C)C
54613-99-9,O=C(OCC=1C=CC=CC1Cl)NCCCCC(NC(=O)OC(C)(C)C)C(=O)O
14997-58-1,O=C(O)C(NC(=O)OCC=1C=CC=CC1)CC2=CN=CN2
161420-87-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCN
878672-00-5,O=C(O)CSC1=NN=C(Br)N1C=2C=CC(=C3C=CC=CC32)C4CC4
108321-39-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC(=O)N
127582-76-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NCCCCCCC(=O)O
105047-45-8,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCCCN
199110-64-0,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC=4C=CC(=CC4)C=5C=CC=CC5
936727-05-8,O=C(O)C1=CC=CC(=C1)C2=NC(=CC=C2C)NC(=O)C3(C4=CC=C5OC(F)(F)OC5=C4)CC3
175453-07-3,O=C(O)C(NC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)CC=4C=NC=CC4
201532-42-5,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC=4SC=CC4
81379-52-4,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC=4N=CN(C4)C(=O)OC(C)(C)C
134-35-0,O=C1N=C(N)NC=2NCC(N(C12)C)CNC3=CC=C(C=C3)C(=O)NC(C(=O)O)CCC(=O)O
16957-70-3,O=C(O)C(=CCC)C
565-74-2,O=C(O)C(Br)C(C)C
4324-38-3,O=C(O)CCOCC
18725-37-6,O=C(SCC(NC(=O)C)C(=O)O)C
78071-30-4,O=C(O)C1=CSC=C1C
504-88-1,O=C(O)CCN(=O)=O
57338-76-8,O=C(O)C=1C=C(NC1C)C
120237-76-5,O=C(O)C=1N=CSC1C
157335-92-7,O=C(O)C=1C=NC=NC1C
4100-13-4,O=C(O)C=1N=NSC1
194788-10-8,O=C(O)C1CC(O)C1
15962-46-6,O=C(O)C(NC(=O)C)C=1C=CC=CC1
34252-44-3,O=C(O)C1=C2C=CC=CC2=NN1C
10541-83-0,O=C(O)C1=CC=C(C=C1)NC
5521-61-9,O=C(O)C=1N=C(C=NC1)C
1009-67-2,O=C(O)C(C)CC=1C=CC=CC1
4021-12-9,O=C(O)C=1C=CN=CC1C
23229-72-3,O=C(O)C=1SC(=CC1)CC
67319-28-2,O=C(O)CCOCCOCCOCCOC
144163-65-5,O=C(O)CCC1=NC=CS1
52320-59-9,O=C(O)C1=NOC(=C1)CC
103204-69-9,O=C(O)C1=CC=C(C=C1C)NC(=O)C
1120-12-3,O=C(O)CCCCCCCCN
3788-56-5,O=C(O)CCCCCCCCO
825-99-0,O=C(O)C=1C=CC=C(SC)C1
20826-03-3,O=C(O)C=1C=NC=C(OC)C1
5156-01-4,O=C(O)C1=CC=C(C(=O)O)C(=C1)C
2373-76-4,O=C(O)C=CC=1C=CC=CC1C
23239-35-2,O=C(O)C(N)(C)CC=1C=CC=CC1
55480-45-0,O=C(O)CCN1CCN(C)CC1
4125-93-3,O=C(O)CC(N)C(=O)OC(C)(C)C
88982-82-5,O=C(O)C1=NC(Br)=CS1
83846-66-6,O=C(O)C1(C2=CC=C(C=C2)C)CC1
1126-44-9,O=C(O)C1=NC(=NC=C1)SC
1196151-51-5,O=C(O)C1=NC=C(F)C=N1
487-79-6,O=C(O)CC1C(NCC1C(=C)C)C(=O)O
32857-63-9,O=C(O)CC1=CC=C(C=C1)C(C)(C)C
57479-70-6,O=C(O)C1=CC=C(Cl)C=C1OC
1119-33-1,O=C(O)C(N)CCC(=O)OCC
725-14-4,O=C(O)C1=CC=C(C=C1)C=2C=CC(OC)=CC2
56256-14-5,O=C(O)C1=CC=C(Br)C(OC)=C1
56518-42-4,O=C(O)C1=CC(OC)=C(Br)C(OC)=C1
106428-05-1,O=C(O)C=1C=CC=C(F)C1OC
1242157-23-8,O=C(O)C=1C(F)=CC(Br)=CC1C
54232-43-8,O=C(O)C1=NC(Br)=C(OC)C=C1
14328-51-9,O=C(O)C(N)C1CCCCC1
7311-70-8,O=C(O)C=1C=C(Br)SC1Br
37478-58-3,O=C(O)CN1CCNCC1
706789-07-3,O=C(O)C=1N=C(Cl)OC1
129765-95-3,O=C(OC(C)(C)C)NC(C)(C)CC(=O)O
261952-01-6,O=C(O)C1=CC=C(C(=C1)C(F)(F)F)C
7151-76-0,O=C(O)C1=CC=C(C=C1)NS(=O)(=O)C
14436-32-9,O=C(O)CCCCCCCC=C
786616-54-4,O=C(O)C=1C=C(F)C=C(N)C1
35969-54-1,O=C(O)C1=CC=CN=C1OCC
13334-49-1,O=C(O)COC1=CC=C(C=C1C)C
32194-76-6,O=C(O)C1=CC=CC(=C1)COC
88-97-1,O=C(O)C=1C=CC=CC1C(=O)N
7620-28-2,O=C(O)CCCC(N)C(=O)O
13726-67-5,O=C(OC(C)(C)C)NC(C(=O)O)CC(=O)O
14486-03-4,O=C(O)CNC(=O)C(N)CCSC
17874-79-2,O=C(O)C1=NC=C(C=C1)C(=O)OC
774-81-2,O=C(O)CC1=CC=C(OC)C(Br)=C1
1208-64-6,O=C(O)CCC1=CC=C(C=C1)C(C)(C)C
452-14-2,O=C(O)CC1=CC=C(OC)C(F)=C1
107650-20-4,O=C(O)C1=CC(Br)=CC(=C1C)N(=O)=O
62642-59-5,O=C(O)C1=CC=C(C=C1)CN(CC)CC
150-39-0,O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CCO
56741-33-4,O=C(O)C1=CC(N)=CC=C1F
133261-33-3,O=C(O)C1CCC(CC1)C(F)(F)F
886371-78-4,O=C(O)C1=NC=CC(F)=C1
29241-66-5,O=C(O)C1=CC(Br)=CN=C1F
69422-72-6,O=C(O)C=1C(Cl)=NC(Cl)=CC1Cl
153203-80-6,O=CC1=C(Cl)C=C(C=C1Cl)C(=O)O
956317-36-5,O=C(O)C1=CC(=CC=C1N2N=CC=N2)C
634-38-8,O=C(O)C1=CC(=NC=2C=CC=CC21)C
2373-79-7,O=C(O)C=CC1=CC=C(OCC)C=C1
19746-37-3,O=C(OC(C)(C)C)NC(C(=O)O)CSCNC(=O)C
72925-16-7,O=C(OC(C)(C)C)N1CCC(C(=O)O)C1
395-33-5,O=C(O)C(O)C1=CC=C(F)C=C1
2901-80-6,O=C(O)C(NC(=O)C=1C=CC=CC1)C(C)C
38186-88-8,O=C(O)C1=CC(F)=CN=C1Cl
142929-49-5,O=C(OC(C)(C)C)NCCOCC(=O)O
19155-88-5,O=C(O)C=1C=CC2=NON=C2C1
17745-04-9,O=C(O)CC1=CN=C2C=CC=CN21
102082-89-3,O=C(O)C=CC=1C(F)=CC=CC1F
63039-46-3,O=C(OC(C)(C)C)NC(C(=O)O)CC#C
50921-37-4,O=C(O)C1(C2=CC=C(OC)C=C2)CCC1
15872-41-0,O=C(O)C1=CC=C(OCCCCC)C=C1
252720-31-3,O=C(OC(C)(C)C)NC1(C(=O)O)CCNCC1
575-89-3,O=C(O)COC=1C(Cl)=CC(Cl)=CC1Cl
39891-13-9,O=C(O)CC1=CN=C(Cl)C=C1
38235-71-1,O=C(O)C=1C=CC=C(C1)NN
26537-68-8,O=C(O)C1=COC=2C=CC=CC21
126674-77-9,O=C(O)C=1C(F)=CC(F)=CC1N
10538-48-4,O=C(O)CCC=1C=CC=C(OC)C1OC
3622-04-6,O=C(O)C1=NC=2C=CC=CC2S1
15115-58-9,O=C(O)CCC=1C=CC=CC1Br
619-12-5,O=CC1=CC=C(C=C1O)C(=O)O
27912-85-2,O=C(O)CCOCC=1C=CC=CC1
114897-92-6,O=C(O)CC1=CC=C(Br)C=C1F
5344-49-0,O=C(O)C=1C(Cl)=CC=CC1N(=O)=O
640296-19-1,N#CC=1C=CN=C(C1)C(=O)O
15030-72-5,O=C(OCC=1C=CC=CC1)NC(C(=O)O)(C)C
159622-10-3,O=C(OC(C)(C)C)NC1(C(=O)O)CC1C=C
84348-38-9,O=C(OC(C)(C)C)N1CC(=C)CC1C(=O)O
21752-36-3,O=C(O)C=1C=CC=CC1C(=O)NC(C=2C=CC=CC2)C
4790-08-3,O=C(O)C1=CC=2C=C(O)C(O)=CC2N1
